uuid,playlist_name,playlist_description,last_updated,sharing_level,track_title,artist_name,album_title,date_added
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Chop Suey!,System Of A Down,Toxicity,2023-01-11 16:13:53.344151+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Toxicity,System Of A Down,Toxicity,2023-01-11 16:13:57.511699+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Lonely Day,System Of A Down,Hypnotize,2023-01-11 16:14:14.329155+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Aerials,System Of A Down,Toxicity,2023-01-11 16:14:01.854484+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,B.Y.O.B.,System Of A Down,Mezmerize,2023-01-11 16:14:05.620541+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Question!,System Of A Down,Mezmerize,2023-01-11 16:14:22.994976+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Last Resort,Papa Roach,Infest,2023-01-11 16:15:23.895393+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Bodies,Drowning Pool,Sinner,2024-01-04 05:55:49.517704+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,The Emptiness Machine,Linkin Park,From Zero,2024-11-17 18:37:53.584019+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Heavy Is the Crown,Linkin Park,From Zero,2024-11-17 18:37:59.571110+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Overflow,Linkin Park,From Zero,2024-11-17 18:44:23.392966+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Clenching The Fists Of Dissent,Machine Head,The Blackening,2023-01-14 07:00:34.218339+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Last Resort,Papa Roach,Infest,2024-01-15 06:29:06.654445+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Infest,Papa Roach,Infest,2024-01-15 06:29:03.508446+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Revenge,Papa Roach,Infest,2024-01-15 06:29:23.852189+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Broken Home,Papa Roach,Infest,2024-01-15 06:29:10.325922+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Walking Thru Barbed Wire,Papa Roach,lovehatetragedy,2024-01-15 06:30:57.488647+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Snakes,Papa Roach,Infest,2024-01-15 06:29:26.502143+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Dead Cell,Papa Roach,Infest,2024-01-15 06:29:13.245951+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Between Angels And Insects,Papa Roach,Infest,2024-01-15 06:29:16.174962+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Blood Brothers,Papa Roach,Infest,2024-01-15 06:29:19.294767+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,M-80 (Explosive Energy Movement),Papa Roach,lovehatetragedy,2024-01-15 06:30:07.602937+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Code Of Energy,Papa Roach,lovehatetragedy,2024-01-15 06:31:30.822206+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Binge,Papa Roach,Infest,2024-01-15 06:29:38.110333+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,lovehatetragedy,Papa Roach,lovehatetragedy,2024-01-15 06:31:49.735936+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Never Enough,Papa Roach,Infest,2024-01-15 06:29:34.484400+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Life Is A Bullet,Papa Roach,lovehatetragedy,2024-01-15 06:30:10.261169+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Thrown Away/Tight Rope,Papa Roach,Infest,2024-01-15 06:29:43.286301+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Singular Indestructible Droid,Papa Roach,lovehatetragedy,2024-01-15 06:31:15.024214+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Blood,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:09.736407+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Black Clouds,Papa Roach,lovehatetragedy,2024-01-15 06:31:26.016447+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Take Me,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:28.083596+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Stop Looking,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:23.487898+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Time And Time Again,Papa Roach,lovehatetragedy,2024-01-15 06:30:53.842186+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,She Loves Me Not,Papa Roach,lovehatetragedy,2024-01-15 06:31:11.031558+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Decompression Period,Papa Roach,lovehatetragedy,2024-01-15 06:31:02.034502+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,"Born With Nothing, Die With Everything",Papa Roach,lovehatetragedy,2024-01-15 06:31:07.061073+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Not Listening,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:13.440906+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Getting Away With Murder,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:31.118747+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Do Or Die,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:33:01.435845+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,I Devise My Own Demise,Papa Roach,The Paramour Sessions,2024-01-15 06:34:11.039719+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Lifeline,Papa Roach,Metamorphosis,2024-01-15 06:34:55.523269+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Forever (Album Version (Explicit)),Papa Roach,The Paramour Sessions,2024-01-15 06:34:07.920045+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Sometimes,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:47.259449+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Blanket Of Fear,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:53.527606+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Tyranny Of Normality,Papa Roach,Getting Away With Murder (Expanded Edition),2024-01-15 06:32:56.766674+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Crash (Album Version (Explicit)),Papa Roach,The Paramour Sessions,2024-01-15 06:33:49.482989+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,My Heart Is A Fist,Papa Roach,The Paramour Sessions,2024-01-15 06:34:19.496483+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,...To Be Loved,Papa Roach,The Paramour Sessions,2024-01-15 06:33:41.309051+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Alive,Papa Roach,The Paramour Sessions,2024-01-15 06:33:46.379720+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,The World Around You,Papa Roach,The Paramour Sessions,2024-01-15 06:34:01.591388+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Roses On My Grave,Papa Roach,The Paramour Sessions,2024-01-15 06:34:32.992183+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,No More Secrets,Papa Roach,The Paramour Sessions,2024-01-15 06:34:22.898421+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Liar,Papa Roach,Ego Trip,2024-01-15 06:37:07.714995+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Kill The Noise,Papa Roach,Ego Trip,2024-01-15 06:36:19.049522+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Ego Trip,Papa Roach,Ego Trip,2024-01-15 06:37:14.797711+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Dying To Believe,Papa Roach,Ego Trip,2024-01-15 06:37:39.343529+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Killing Time,Papa Roach,Ego Trip,2024-01-15 06:37:48.349835+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,I Surrender,Papa Roach,Ego Trip,2024-01-15 06:38:55.180151+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Unglued,Papa Roach,Ego Trip,2024-01-15 06:37:33.994198+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Points of Authority,Linkin Park,Hybrid Theory,2024-01-15 06:39:54.637170+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Cut The Line,Papa Roach,Ego Trip,2024-01-15 06:38:31.170272+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,One Step Closer,Linkin Park,Hybrid Theory,2024-01-15 06:39:46.871834+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,With You,Linkin Park,Hybrid Theory,2024-01-15 06:39:51.486119+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Papercut,Linkin Park,Hybrid Theory,2024-01-15 06:39:44.459194+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Faint,Linkin Park,Meteora,2024-01-15 06:41:10.945209+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Easier to Run,Linkin Park,Meteora,2024-01-15 06:41:08.281840+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Runaway,Linkin Park,Hybrid Theory,2024-01-15 06:40:02.100016+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,By Myself,Linkin Park,Hybrid Theory,2024-01-15 06:40:05.419831+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Pushing Me Away,Linkin Park,Hybrid Theory,2024-01-15 06:40:28.665462+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Crawling,Linkin Park,Hybrid Theory,2024-01-15 06:39:58.181267+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,In the End,Linkin Park,Hybrid Theory,2024-01-15 06:40:08.318003+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Nobody's Listening,Linkin Park,Meteora,2024-01-15 06:41:28.695360+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Forgotten,Linkin Park,Hybrid Theory,2024-01-15 06:40:16.733283+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Lying from You,Linkin Park,Meteora,2024-01-15 06:41:02.153489+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Don't Stay,Linkin Park,Meteora,2024-01-15 06:40:56.566328+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,A Place for My Head,Linkin Park,Hybrid Theory,2024-01-15 06:40:12.180841+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Hit the Floor,Linkin Park,Meteora,2024-01-15 06:41:05.080349+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Figure.09,Linkin Park,Meteora,2024-01-15 06:41:14.644515+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Bleed It Out,Linkin Park,Minutes to Midnight,2024-01-15 06:42:18.553105+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Somewhere I Belong,Linkin Park,Meteora,2024-01-15 06:40:59.062389+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Numb,Linkin Park,Meteora,2024-01-15 06:41:33.557454+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,From the Inside,Linkin Park,Meteora,2024-01-15 06:41:20.093085+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Leave Out All The Rest,Linkin Park,Minutes to Midnight,2024-01-15 06:42:15.610738+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Breaking the Habit,Linkin Park,Meteora,2024-01-15 06:41:17.349184+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,What I've Done,Linkin Park,Minutes to Midnight,2024-01-15 06:42:23.225467+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,In Pieces,Linkin Park,Minutes to Midnight,2024-01-15 06:42:54.806752+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,The Little Things Give You Away,Linkin Park,Minutes to Midnight,2024-01-15 06:42:57.809745+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,No More Sorrow,Linkin Park,Minutes to Midnight,2024-01-15 06:42:31.911350+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Given Up,Linkin Park,Minutes to Midnight,2024-01-15 06:42:10.476409+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Burning in the Skies,Linkin Park,A Thousand Suns,2024-01-15 06:43:55.799075+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,When They Come for Me,Linkin Park,A Thousand Suns,2024-01-15 06:44:17.964321+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Waiting for the End,Linkin Park,A Thousand Suns,2024-01-15 06:44:42.303133+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Wretches and Kings,Linkin Park,A Thousand Suns,2024-01-15 06:44:59.097662+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Neurotic,unloco,Becoming I,2024-01-15 06:48:15.722639+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,The Catalyst,Linkin Park,A Thousand Suns,2024-01-15 06:45:40.414581+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Z0mbie,Static-X,"Project Regeneration, Vol. 2",2024-01-26 15:58:53.789451+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Lost,Linkin Park,Lost,2024-01-22 03:13:16.300917+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,New Divide,Linkin Park,Transformers: Revenge Of The Fallen The Album,2024-01-22 03:13:28.011987+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Scars that I'm Hiding,From Ashes To New,Panic,2023-06-14 05:00:40.540750+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Brick,From Ashes To New,Panic,2023-06-14 05:01:26.613955+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Wait For Me,From Ashes To New,Panic,2023-06-14 05:02:32.576881+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,SideFX,From Ashes To New,Panic,2023-06-14 05:01:57.691152+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Panic,From Ashes To New,Panic,2023-06-14 05:02:09.693387+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Death Of Me,From Ashes To New,Panic,2023-06-14 05:05:23.767342+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Nothing,From Ashes To New,Panic,2023-06-14 05:03:29.282504+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Change My Past,From Ashes To New,Panic,2023-06-14 05:05:34.740295+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Crashing,unloco,Becoming I,2024-01-15 06:47:48.760552+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Hands and Knees,unloco,Becoming I,2024-01-15 06:47:54.160383+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Drowning in It,unloco,Becoming I,2024-01-15 06:48:03.090495+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Watching Me Slip,unloco,Becoming I,2024-01-15 06:48:06.081222+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Hate Me Too,From Ashes To New,Blackout,2024-01-15 06:51:25.878672+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Failure,unloco,Becoming I,2024-01-15 06:47:51.389763+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Empty,unloco,Becoming I,2024-01-15 06:47:56.691268+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Texas,unloco,Becoming I,2024-01-15 06:48:21.990844+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Bruises,unloco,Becoming I,2024-01-15 06:47:59.996688+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Becoming I,unloco,Becoming I,2024-01-15 06:48:10.068426+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Fold,unloco,Becoming I,2024-01-15 06:48:12.681361+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Making Me Hate You,unloco,Becoming I,2024-01-15 06:48:19.198032+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Heartache,From Ashes To New,Blackout,2024-01-15 06:51:10.061454+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Nightmare,From Ashes To New,Blackout,2024-01-15 06:51:17.546773+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Until We Break (feat. Matty Mullins of Memphis Mayfire),From Ashes To New,Blackout,2024-01-15 06:54:06.373937+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Hope You’re Happy,From Ashes To New,Blackout,2024-01-15 06:51:55.297430+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Barely Breathing,From Ashes To New,Blackout,2024-01-15 06:52:07.526101+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Dead To Me,From Ashes To New,Blackout,2024-01-15 06:52:19.235957+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Monster In Me,From Ashes To New,Blackout,2024-01-15 06:52:50.803387+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Echoes,From Ashes To New,Blackout,2024-01-15 06:53:14.480332+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Legacy,From Ashes To New,Blackout,2024-01-15 06:53:51.729799+00:00
004bfd09-7d9f-4d5a-9da0-6aa9444ccdc3,Nu Metal,,2025-02-03 20:42:35.486814+00:00,PRIVATE,Face Down,unloco,Healing,2024-01-22 22:23:14.618012+00:00
